"Key Id","Label","Series Break"
"PDPOSGSC-G21","U.S. TREASURY SECURITIES (EXCLUDING TIPS): COUPONS DUE IN MORE THAN 21 YEARS - OUTRIGHT POSITIONS LONG - U.S. TREASURY SECURITIES (EXCLUDING TIPS): COUPONS DUE IN MORE THAN 21 YEARS - OUTRIGHT POSITIONS SHORT","SBN2022"
"PDPOSGS-B","U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) BILLS:  DEALER POSITION - LONG. - U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) BILLS :  DEALER POSITION - SHORT.","SBN2022"
"PDPOSGSC-L2","U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) COUPONS DUE IN LESS THAN OR EQUAL TO 2 YEARS :  DEALER POSITION - LONG. - U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) COUPONS DUE IN LESS THAN OR EQUAL TO 2 YEARS :  DEALER POSITION - SHORT.","SBN2022"
"PDPOSGSC-G2L3","U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) COUPONS DUE IN MORE THAN 2 YEARS BUT LESS THAN OR EQUAL TO 3 YEARS :  DEALER POSITION - LONG. - U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) COUPONS DUE IN MORE THAN 2 YEARS BUT LESS THAN OR EQUAL TO 3 YEARS :  DEALER POSITION - SHORT.","SBN2022"
"PDPOSGSC-G3L6","U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) COUPONS DUE IN MORE THAN 3 YEARS BUT LESS THAN OR EQUAL TO 6 YEARS :  DEALER POSITION - LONG. - U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) COUPONS DUE IN MORE THAN 3 YEARS BUT LESS THAN OR EQUAL TO 6 YEARS :  DEALER POSITION - SHORT.","SBN2022"
"PDPOSGSC-G6L7","U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) COUPONS DUE IN MORE THAN 6 YEARS BUT LESS THAN OR EQUAL TO 7 YEARS :  DEALER POSITION - LONG. - U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) COUPONS DUE IN MORE THAN 6 YEARS BUT LESS THAN OR EQUAL TO 7 YEARS :  DEALER POSITION - SHORT.","SBN2022"
"PDPOSGSC-G7L11","U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) COUPONS DUE IN MORE THAN 7 YEARS BUT LESS THAN OR EQUAL TO 11 YEARS :  DEALER POSITION - LONG. - U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) COUPONS DUE IN MORE THAN 7 YEARS BUT LESS THAN OR EQUAL TO 11 YEARS :  DEALER POSITION - SHORT.","SBN2022"
"PDPOSABS-ALBC","ASSET-BACKED SECURITIES:  AUTOMOBILE LOAN-BACKED SECURITIES:  DEALER POSITION - LONG. + ASSET-BACKED SECURITIES:  AUTOMOBILE LOAN-BACKED SECURITIES:  DEALER POSITION - SHORT. - Change From Previous Week","SBN2022"
"PDPOSABS-CCBC","ASSET-BACKED SECURITIES:  CREDIT CARD-BACKED SECURITIES:  DEALER POSITION - LONG. + ASSET-BACKED SECURITIES:  CREDIT CARD-BACKED SECURITIES:  DEALER POSITION - SHORT. - Change From Previous Week","SBN2022"
"PDPOSABS-OABC","ASSET-BACKED SECURITIES:  OTHER ASSET-BACKED SECURITIES:  DEALER POSITION - LONG. + ASSET-BACKED SECURITIES:  OTHER ASSET-BACKED SECURITIES:  DEALER POSITION - SHORT. - Change From Previous Week","SBN2022"
"PDPOSABS-SLBC","ASSET-BACKED SECURITIES:  STUDENT LOAN-BACKED SECURITIES:  DEALER POSITION - LONG. + ASSET-BACKED SECURITIES:  STUDENT LOAN-BACKED SECURITIES IN SHORT  POSITION. - Change From Previous Week","SBN2022"
"PDPOSABS-TOTC","Total - ASSET-BACKED SECURITIES:  CREDIT CARD-BACKED SECURITIES:  DEALER POSITION - LONG. + ASSET-BACKED SECURITIES:  CREDIT CARD-BACKED SECURITIES:  DEALER POSITION - SHORT. - Change From Previous Week","SBN2022"
"PDPOSCSBND-BELG10C","CORPORATE SECURITIES BELOW INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 10 YEARS: DEALER POSITION - LONG. + CORPORATE SECURITIES BELOW INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 10 YEARS: DEALER POSITION -SHORT. - Change From Previous Week","SBN2022"
"PDPOSCSBND-BELG13C","CORPORATE SECURITIES BELOW INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 13 MONTHS BUT LESS THAN OR EQUAL TO 5 YEARS: DEALER POSITION -LONG. + CORPORATE SECURITIES BELOW INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 13 MONTHS BUT LESS THAN OR EQUAL TO 5 YEARS: DEALER POSITION -SHORT. - Change From Previous Week","SBN2022"
"PDPOSCSBND-BELG5L10C","CORPORATE SECURITIES BELOW INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 5 YEARS BUT LESS THAN OR EQUAL TO 10 YEARS: DEALER POSITION - LONG. + CORPORATE SECURITIES BELOW INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 5 YEARS BUT LESS THAN OR EQUAL TO 10 YEARS: DEALER POSITION -SHORT. - Change From Previous Week","SBN2022"
"PDPOSCSBND-BELL13C","CORPORATE SECURITIES BELOW INVESTMENT GRADE DUE IN LESS THAN OR EQUAL TO 13 MONTHS: DEALER POSITION - LONG. + CORPORATE SECURITIES BELOW INVESTMENT GRADE DUE IN LESS THAN OR EQUAL TO 13 MONTHS: DEALER POSITION - SHORT. - Change From Previous Week","SBN2022"
"PDPOSCSBND-G10C","CORPORATE SECURITIES INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 10 YEARS: DEALER POSITION - LONG. + CORPORATE SECURITIES INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 10 YEARS: DEALER POSITION - SHORT. - Change From Previous Week","SBN2022"
"PDPOSCSBND-G13C","CORPORATE SECURITIES: INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 13 MONTHS BUT LESS THAN OR EQUAL TO 5 YEARS: DEALER POSITION - LONG. + CORPORATE SECURITIES INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 13 MONTHS BUT LESS THAN OR EQUAL TO 5 YEARS: DEALER POSITION - SHORT. - Change From Previous Week","SBN2022"
"PDPOSCSBND-G5L10C","CORPORATE SECURITIES INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 5 YEARS BUT LESS THAN OR EQUAL TO 10 YEARS: DEALER POSITION - LONG. + CORPORATE SECURITIES INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 5 YEARS BUT LESS THAN OR EQUAL TO 10 YEARS: DEALER POSITION -SHORT. - Change From Previous Week","SBN2022"
"PDPOSCSBND-L13C","CORPORATE SECURITIES:  INVESTMENT GRADE BONDS, NOTES AND DEBENTURES DUE IN LESS THAN OR EQUAL TO 13 MONTHS:  DEALER POSITION - LONG. + CORPORATE SECURITIES:  INVESTMENT GRADE BONDS, NOTES AND DEBENTURES DUE IN LESS THAN OR EQUAL TO 13 MONTHS:  DEALER POSITION - SHORT. - Change From Previous Week","SBN2022"
"PDPOSCSCPC","CORPORATE SECURITIES:  COMMERCIAL PAPER:  DEALER POSITION - LONG. + CORPORATE SECURITIES:  COMMERCIAL PAPER:  DEALER POSITION - SHORT. - Change From Previous Week","SBN2022"
"PDPOSCS-TOTC","Total - CORPORATE SECURITIES:  COMMERCIAL PAPER:  DEALER POSITION - LONG. + CORPORATE SECURITIES:  COMMERCIAL PAPER:  DEALER POSITION - SHORT. - Change From Previous Week","SBN2022"
"PDPOSFGS-CC","FEDERAL AGENCY AND GSE SECURITIES (EXCLUDING MBS) - COUPONS:  DEALER POSITION - LONG + FEDERAL AGENCY AND GSE SECURITIES (EXCLUDING MBS) - COUPONS :  DEALER POSITION - SHORT - Change From Previous Week","SBN2022"
"PDPOSFGS-DNC","FEDERAL AGENCY AND GSE SECURITIES (EXCLUDING MBS) - DISCOUNT NOTES:  DEALER POSITION - LONG + FEDERAL AGENCY AND GSE SECURITIES (EXCLUDING MBS) - DISCOUNT NOTES:  DEALER POSITION - SHORT - Change From Previous Week","SBN2022"
"PDPOSFGS-TOTC","Total - FEDERAL AGENCY AND GSE SECURITIES (EXCLUDING MBS) - DISCOUNT NOTES:  DEALER POSITION - LONG + FEDERAL AGENCY AND GSE SECURITIES (EXCLUDING MBS) - DISCOUNT NOTES:  DEALER POSITION - SHORT - Change From Previous Week","SBN2022"
"PDPOSGS-BC","U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) BILLS:  DEALER POSITION - LONG. + U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) BILLS :  DEALER POSITION - SHORT. - Change From Previous Week","SBN2022"
"PDPOSGS-BFRNC","FLOATING RATE NOTES: DEALER POSITION - LONG. + FLOATING RATE NOTES: DEALER POSITION - SHORT. - Change From Previous Week","SBN2022"
"PDPOSGSC-G11L21C","U.S. TREASURY SECURITIES (EXCLUDING TIPS): COUPONS DUE IN MORE THAN 11 YEARS BUT LESS THAN OR EQUAL TO  21 YEARS - OUTRIGHT POSITIONS LONG + U.S. TREASURY SECURITIES (EXCLUDING TIPS): COUPONS DUE IN MORE THAN 11 YEARS BUT LESS THAN OR EQUAL TO 21 YEARS - OUTRIGHT POSITIONS SHORT - Change From Previous Week","SBN2022"
"PDPOSGSC-G21C","U.S. TREASURY SECURITIES (EXCLUDING TIPS): COUPONS DUE IN MORE THAN 21 YEARS - OUTRIGHT POSITIONS LONG + U.S. TREASURY SECURITIES (EXCLUDING TIPS): COUPONS DUE IN MORE THAN 21 YEARS - OUTRIGHT POSITIONS SHORT - Change From Previous Week","SBN2022"
"PDPOSGSC-G2L3C","U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) COUPONS DUE IN MORE THAN 2 YEARS BUT LESS THAN OR EQUAL TO 3 YEARS :  DEALER POSITION - LONG. + U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) COUPONS DUE IN MORE THAN 2 YEARS BUT LESS THAN OR EQUAL TO 3 YEARS :  DEALER POSITION - SHORT. - Change From Previous Week","SBN2022"
"PDPOSGSC-G3L6C","U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) COUPONS DUE IN MORE THAN 3 YEARS BUT LESS THAN OR EQUAL TO 6 YEARS :  DEALER POSITION - LONG. + U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) COUPONS DUE IN MORE THAN 3 YEARS BUT LESS THAN OR EQUAL TO 6 YEARS :  DEALER POSITION - SHORT. - Change From Previous Week","SBN2022"
"PDPOSGSC-G6L7C","U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) COUPONS DUE IN MORE THAN 6 YEARS BUT LESS THAN OR EQUAL TO 7 YEARS :  DEALER POSITION - LONG. + U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) COUPONS DUE IN MORE THAN 6 YEARS BUT LESS THAN OR EQUAL TO 7 YEARS :  DEALER POSITION - SHORT. - Change From Previous Week","SBN2022"
"PDPOSGSC-G7L11C","U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) COUPONS DUE IN MORE THAN 7 YEARS BUT LESS THAN OR EQUAL TO 11 YEARS :  DEALER POSITION - LONG. + U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) COUPONS DUE IN MORE THAN 7 YEARS BUT LESS THAN OR EQUAL TO 11 YEARS :  DEALER POSITION - SHORT. - Change From Previous Week","SBN2022"
"PDPOSGSC-L2C","U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) COUPONS DUE IN LESS THAN OR EQUAL TO 2 YEARS :  DEALER POSITION - LONG. + U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) COUPONS DUE IN LESS THAN OR EQUAL TO 2 YEARS :  DEALER POSITION - SHORT. - Change From Previous Week","SBN2022"
"PDPOSGST-TOTC","Total - U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) BILLS:  DEALER POSITION - LONG. + U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) BILLS :  DEALER POSITION - SHORT. - Change From Previous Week","SBN2022"
"PDPOSMBSFGS-CC","MORTGAGE-BACKED SECURITIES -  FEDERAL AGENCY AND GSE CMBS:  DEALER POSITION - LONG + MORTGAGE-BACKED SECURITIES -  FEDERAL AGENCY AND GSE CMBS:  DEALER POSITION - SHORT - Change From Previous Week","SBN2022"
"PDPOSMBSFGS-ORC","MORTGAGE-BACKED SECURITIES -  ALL OTHER FEDERAL AGENCY AND GSE RESIDENTIAL MBS:  DEALER POSITION - LONG + MORTGAGE-BACKED SECURITIES -  ALL OTHER FEDERAL AGENCY AND GSE RESIDENTIAL MBS:  DEALER POSITION - SHORT - Change From Previous Week","SBN2022"
"PDPOSMBSFGS-STC","Mortgage-backed Securities: Federal Agency and GSE MBS: Specified pools - Outright Positions, Long +  Mortgage-backed Securities: Federal Agency and GSE MBS: Specified pools - Outright Positions, Short - Change From Previous Week","SBN2022"
"PDPOSMBSFGS-TBAC"," Mortgage-backed Securities: Federal Agency and GSE MBS: TBAs - Outright Positions, Long + Mortgage-backed Securities: Federal Agency and GSE MBS: TBAs - Outright Positions, Short - Change From Previous Week","SBN2022"
"PDPOSMBSNA-OC","MORTGAGE-BACKED SECURITIES -  NON-AGENCY OTHER CMBS :  DEALER POSITION - LONG + MORTGAGE-BACKED SECURITIES -  NON-AGENCY OTHER CMBS :  DEALER POSITION - SHORT - Change From Previous Week","SBN2022"
"PDPOSMBSNA-RC","MORTGAGE-BACKED SECURITIES -  NON-AGENCY RESIDENTIAL MBS :  DEALER POSITION - LONG + MORTGAGE-BACKED SECURITIES -  NON-AGENCY RESIDENTIAL MBS :  DEALER POSITION - SHORT - Change From Previous Week","SBN2022"
"PDPOSMBS-TOTC","Total -  Mortgage-backed Securities: Federal Agency and GSE MBS: TBAs - Outright Positions, Long + Mortgage-backed Securities: Federal Agency and GSE MBS: TBAs - Outright Positions, Short - Change From Previous Week","SBN2022"
"PDPOSSMGO-G10C","STATE AND MUNICIPAL GOVERNMENT OBLIGATIONS DUE IN MORE THAN 10 YEARS: DEALER POSITION - LONG. + STATE AND MUNICIPAL GOVERNMENT OBLIGATIONS DUE IN MORE THAN 10 YEARS: DEALER POSITION - SHORT. - Change From Previous Week","SBN2022"
"PDPOSSMGO-G13C","STATE AND MUNICIPAL GOVERNMENT OBLIGATIONS DUE IN MORE THAN 13 MONTHS BUT LESS THAN OR EQUAL TO 5 YEARS: DEALER POSITION - LONG. + STATE AND MUNICIPAL GOVERNMENT OBLIGATIONS DUE IN MORE THAN 13 MONTHS BUT LESS THAN OR EQUAL TO 5 YEARS: DEALER POSITION - SHORT. - Change From Previous Week","SBN2022"
"PDPOSSMGO-G5L10C","STATE AND MUNICIPAL GOVERNMENT OBLIGATIONS DUE IN MORE THAN 5 YEARS BUT LESS THAN OR EQUAL TO 10 YEARS: DEALER POSITION - LONG. + STATE AND MUNICIPAL GOVERNMENT OBLIGATIONS DUE IN MORE THAN 5 YEARS BUT LESS THAN OR EQUAL TO 10 YEARS: DEALER POSITION - SHORT. - Change From Previous Week","SBN2022"
"PDPOSSMGO-L13C","STATE AND MUNICIPAL GOVERNMENT OBLIGATIONS DUE IN LESS THAN OR EQUAL TO 13 MONTHS:  DEALER POSITION - LONG. + STATE AND MUNICIPAL GOVERNMENT OBLIGATIONS DUE IN LESS THAN OR EQUAL TO 13 MONTHS:  DEALER POSITION - SHORT. - Change From Previous Week","SBN2022"
"PDPOSSMGO-TOTC","Total - STATE AND MUNICIPAL GOVERNMENT OBLIGATIONS DUE IN LESS THAN OR EQUAL TO 13 MONTHS:  DEALER POSITION - LONG. + STATE AND MUNICIPAL GOVERNMENT OBLIGATIONS DUE IN LESS THAN OR EQUAL TO 13 MONTHS:  DEALER POSITION - SHORT. - Change From Previous Week","SBN2022"
"PDPOSSMGO-VRDC","STATE AND MUNICIPAL GOVERNMENT OBLIGATIONS VARIABLE RATE DEMAND NOTES:  DEALER POSITION - LONG. + STATE AND MUNICIPAL GOVERNMENT OBLIGATIONS VARIABLE RATE DEMAND NOTES:  DEALER POSITION - SHORT. - Change From Previous Week","SBN2022"
"PDPOSTIPS-G11C","U.S. TREASURY INFLATION-PROTECTED SECURITIES (TIPS) DUE IN MORE THAN  11 YEARS :  DEALER POSITION - LONG. + U.S. TREASURY INFLATION-PROTECTED SECURITIES (TIPS) DUE IN MORE THAN 11 YEARS :  DEALER POSITION - SHORT. - Change From Previous Week","SBN2022"
"PDPOSTIPS-G2C","U.S. TREASURY INFLATION-PROTECTED SECURITIES (TIPS) DUE IN MORE THAN 2 YEARS BUT LESS THAN OR EQUAL TO 6 YEARS :  DEALER POSITION - LONG. + U.S. TREASURY INFLATION-PROTECTED SECURITIES (TIPS) DUE IN MORE THAN 2 YEARS BUT LESS THAN OR EQUAL TO 6 YEARS :  DEALER POSITION - SHORT. - Change From Previous Week","SBN2022"
"PDPOSTIPS-G6L11C","U.S. TREASURY INFLATION-PROTECTED SECURITIES (TIPS) DUE IN MORE THAN 6 YEARS BUT LESS THAN OR EQUAL TO 11 YEARS :  DEALER POSITION - LONG. + U.S. TREASURY INFLATION-PROTECTED SECURITIES (TIPS) DUE IN MORE THAN 6 YEARS BUT LESS THAN OR EQUAL TO 11 YEARS :  DEALER POSITION - SHORT. - Change From Previous Week","SBN2022"
"PDPOSTIPS-L2C","U.S. TREASURY INFLATION-PROTECTED SECURITIES (TIPS) DUE IN LESS THAN OR EQUAL TO 2 YEARS :  DEALER POSITION - LONG. + U.S. TREASURY INFLATION-PROTECTED SECURITIES (TIPS) DUE IN LESS THAN OR EQUAL TO 2 YEARS :  DEALER POSITION - SHORT. - Change From Previous Week","SBN2022"
"PDTRCSIND-L13","CORPORATE SECURITIES: INVESTMENT GRADE BONDS, NOTES AND DEBENTURES DUE IN LESS THAN OR EQUAL TO 13 MONTHS - DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + CORPORATE SECURITIES: INVESTMENT GRADE BONDS, NOTES AND DEBENTURES DUE IN LESS THAN OR EQUAL TO 13 MONTHS - DEALER TRANSACTIONS WITH OTHER.","SBN2022"
"PDTRAB-ALB","ASSET-BACKED SECURITIES: AUTOMOBILE LOAN-BACKED SECURITIES - DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + ASSET-BACKED SECURITIES: AUTOMOBILE LOAN-BACKED SECURITIES - DEALER TRANSACTIONS WITH OTHER.","SBN2022"
"PDTRAB-CC","ASSET-BACKED SECURITIES: CREDIT CARD-BACKED SECURITIES - DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + ASSET-BACKED SECURITIES: CREDIT CARD-BACKED SECURITIES - DEALER TRANSACTIONS WITH OTHER.","SBN2022"
"PDIDBAB","ASSET-BACKED SECURITIES: CREDIT CARD-BACKED SECURITIES - DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + ASSET-BACKED SECURITIES: STUDENT LOAN-BACKED SECURITIES - DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + ASSET-BACKED SECURITIES: AUTOMOBILE LOAN-BACKED SECURITIES - DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + ASSET-BACKED SECURITIES: OTHER ASSET-BACKED SECURITIES - DEALER TRANSACTIONS WITH INTER-DEALER BROKERS.","SBN2022"
"PDWOAB","ASSET-BACKED SECURITIES: CREDIT CARD-BACKED SECURITIES - DEALER TRANSACTIONS WITH OTHER. + ASSET-BACKED SECURITIES: STUDENT LOAN-BACKED SECURITIES - DEALER TRANSACTIONS WITH OTHERS. + ASSET-BACKED SECURITIES: AUTOMOBILE LOAN-BACKED SECURITIES - DEALER TRANSACTIONS WITH OTHER. + ASSET-BACKED SECURITIES: OTHER ASSET-BACKED SECURITIES - DEALER TRANSACTIONS WITH OTHER.","SBN2022"
"PDTRAB-OAB","ASSET-BACKED SECURITIES: OTHER ASSET-BACKED SECURITIES - DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + ASSET-BACKED SECURITIES: OTHER ASSET-BACKED SECURITIES - DEALER TRANSACTIONS WITH OTHER.","SBN2022"
"PDTRAB-SLB","ASSET-BACKED SECURITIES: STUDENT LOAN-BACKED SECURITIES - DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + ASSET-BACKED SECURITIES: STUDENT LOAN-BACKED SECURITIES - DEALER TRANSACTIONS WITH OTHERS.","SBN2022"
"PDTRCSIND-BELG10","CORPORATE SECURITIES BELOW INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 10 YEARS: DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + CORPORATE SECURITIES BELOW INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 10 YEARS: DEALER TRANSACTIONS WITH OTHERS.","SBN2022"
"PDTRCSIND-BELG13","CORPORATE SECURITIES BELOW INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 13 MONTHS BUT LESS THAN OR EQUAL TO 5 YEARS: DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + CORPORATE SECURITIES BELOW INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 13 MONTHS BUT LESS THAN OR EQUAL TO 5 YEARS: DEALER TRANSACTIONS WITH OTHERS.","SBN2022"
"PDTRCSIND-BELG5L10","CORPORATE SECURITIES BELOW INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 5 YEARS BUT LESS THAN OR EQUAL TO 10 YEARS: DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + CORPORATE SECURITIES BELOW INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 5 YEARS BUT LESS THAN OR EQUAL TO 10 YEARS: DEALER TRANSACTIONS WITH OTHERS.","SBN2022"
"PDTRCSIND-BELL13","CORPORATE SECURITIES BELOW INVESTMENT GRADE DUE IN LESS THAN OR EQUAL TO 13 MONTHS: DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + CORPORATE SECURITIES BELOW INVESTMENT GRADE DUE IN LESS THAN OR EQUAL TO 13 MONTHS: DEALER TRANSACTIONS WITH OTHERS.","SBN2022"
"PDTRCSIND-G10","CORPORATE SECURITIES INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 10 YEARS: DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + CORPORATE SECURITIES INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 10 YEARS: DEALER TRANSACTIONS WITH OTHERS.","SBN2022"
"PDTRCSIND-G5L10","CORPORATE SECURITIES INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 5 YEARS BUT LESS THAN OR EQUAL TO 10 YEARS: DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + CORPORATE SECURITIES INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 5 YEARS BUT LESS THAN OR EQUAL TO 10 YEARS: DEALER TRANSACTIONS WITH OTHERS.","SBN2022"
"PDWOCS","CORPORATE SECURITIES: COMMERCIAL PAPER - DEALER TRANSACTIONS WITH OTHER. + CORPORATE SECURITIES: INVESTMENT GRADE BONDS, NOTES AND DEBENTURES DUE IN LESS THAN OR EQUAL TO 13 MONTHS - DEALER TRANSACTIONS WITH OTHER. + CORPORATE SECURITIES INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 13 MONTHS BUT LESS THAN OR EQUAL TO 5 YEARS: DEALER TRANSACTIONS WITH OTHERS. + CORPORATE SECURITIES INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 5 YEARS BUT LESS THAN OR EQUAL TO 10 YEARS: DEALER TRANSACTIONS WITH OTHERS. + CORPORATE SECURITIES INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 10 YEARS: DEALER TRANSACTIONS WITH OTHERS. + CORPORATE SECURITIES BELOW INVESTMENT GRADE DUE IN LESS THAN OR EQUAL TO 13 MONTHS: DEALER TRANSACTIONS WITH OTHERS. + CORPORATE SECURITIES BELOW INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 13 MONTHS BUT LESS THAN OR EQUAL TO 5 YEARS: DEALER TRANSACTIONS WITH OTHERS. + CORPORATE SECURITIES BELOW INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 5 YEARS BUT LESS THAN OR EQUAL TO 10 YEARS: DEALER TRANSACTIONS WITH OTHERS. + CORPORATE SECURITIES BELOW INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 10 YEARS: DEALER TRANSACTIONS WITH OTHERS.","SBN2022"
